name,description,country,sector,logo,websummit,linkedin,facebook,crunchbase,website,twitter,instagram,angellist
Bippit,Modernising financial planning with automation. Bippit's platform delivers dedicated digital plans for the price of a cup of coffee.,United Kingdom,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/5d053980fa085accb5fc00e069a2609814207c84.png?1566918990,['2019'],https://www.linkedin.com/company/bippit,https://www.facebook.com/bippit.ltd,,https://www.bippit.com/,https://twitter.com/bippit_ltd,,
Bitpost,"With our service, companies/users can send bitcoin more easily and save money in fees. Original business with no competitors.",Switzerland,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/70bee8432e29ecde865472fe78e4af7c44151182.png?1570034879,['2019'],,,,https://bitpost.co/,https://twitter.com/bitpostAPI,,
Bits of Stock,Consumer rewards platform that drives brand loyalty through Bits of Stock,Netherlands,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/4d9fe258c3ec1fb4f7efd6a8925b793ae149caff.png?1571152859,['2019'],https://www.linkedin.com/company/bitsofstock,https://www.facebook.com/bitsofstock,,https://bitsofstock.com/,https://twitter.com/bitsofstock,https://instagram.com/bitsofstock,
bitsensing Inc.,Establishing RADAR Infrastructure for Smart City & Autonomous Vehicles. Bitsensing Delivers Better Safety through RADAR…,Republic of Korea,Hardware & IoT,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/9d5226768e273e995fa16d61b3cee6c8ccbf52bd.png?1561084070,['2019'],https://www.linkedin.com/company/14609289,https://www.facebook.com/bitsensing,,https://www.bitsensing.com/,https://twitter.com/bitsensing,,
Bityond,"Candidates: match jobs to your skills. Earn crypto. Employers: match candidates to jobs. Manage your organization, projects and people.",Portugal,HR & recruitment,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/5ea701c19cd661091cc543dc7735f7822d1140c5.png?1533919150,['2019'],https://www.linkedin.com/company/9306484,https://www.facebook.com/bityond,https://www.crunchbase.com/organization/bityond,https://bityond.com/,https://twitter.com/bityondPower,,
"Blaast, Inc.",Blaast was founded as a platform that utilizes proven business principles to bridge the strategy execution gap driving company growth.,United States,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/5d2bb3c351b62a524c68eb2edd3f23aecbda8cf4.png?1569315118,['2019'],,,,http://www.blaast.com/,https://twitter.com/BLAASTinc,,
BLACKBEAR®,We connect human capital and true skills to the business challenges of companies by bringing supply and demand together in one platform.,Netherlands,HR & recruitment,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/3eead3e7f8e7b460c53da736086dcf61099e30e6.png?1564987748,['2019'],https://www.linkedin.com/company/blackbearnl,https://www.facebook.com/BLACKBEAR.NL,,https://www.blackbear.global/,,,
blockbird.data,43% of data theft comes from internal actors. We offer an API-based SaaS for securing applications against internal data breaches.,Portugal,Security,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/84707edf62a3ec79816912f709caa03115bef877.png?1568192207,['2019'],https://www.linkedin.com/company/blockbird-ventures,https://www.facebook.com/-,https://www.crunchbase.com/organization/blockbird-ventures,https://www.blockbird.ventures/data,,,https://angel.co/-
Blockchain Development Foundation,Hackers steal your data and assets including crypto every day. To stop this we bring patent-pending hardware technology to change the…,Poland,Security,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/e6fa98637a5e5fd639964bf9de30dce3f6c64f61.png?1570645337,['2019'],https://www.linkedin.com/company/blockchain-development-foundation,,https://www.crunchbase.com/organization/blockchain-development-foundation,https://blockchaindev.eu/,,,
Blockchain Record'in Solutions,Information exchange and garanty thanks to the blockchain technology. Integrate a blockchain between yours and your…,France,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/8febd18d8fee1e2199dd9b88f96846e63ee4ff10.png?1570710668,['2019'],https://www.linkedin.com/company/recordins,,,https://www.recordins.com/,,,
Blockpayd AB,The first decentralized marketplace designed for travel & tourism suppliers. Enabling cross-industry and value-driven collaboration.,Sweden,Travel & hospitality,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/a53d05b591822f01014cb622745ff673ad193a7b.png?1569578776,['2019'],https://www.linkedin.com/company/blockpayd,,https://www.crunchbase.com/organization/blockpayd,https://www.blockpayd.com/,https://twitter.com/Blockpayd,,https://angel.co/company/blockpayd-ab
Blogger Pass,Platform connects bloggers and service businesses. Bloggers exchange free services for Instagram Stories.,Russia,"Advertising, content & marketing",https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/2db832fc59a34277e776ca5e8ae2916779f4616f.png?1565804646,['2019'],https://www.linkedin.com/company/bloggerpass/about,https://www.facebook.com/bloggerpass.io,,https://bloggerpass.io/,,,
Bloq.it,We're developing urban smart lockers controlled by our mobile app. Creating a shared economy system for safe personal storage in urban…,Portugal,Hardware & IoT,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/2561d3ecb359115bd15d65a0bd4e2d458cc24a4e.png?1567091284,['2019'],https://www.linkedin.com/company/bloqit,https://www.facebook.com/getbloq.it,,https://bloq.it/,https://twitter.com/bloqit,,
Bloxis,"A platform for decentralised finance applications and payments, using the low-cost benefits of blockchain for developing world adoption.",United Kingdom,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/081c795aebc9a99b76d96268907b14d02e6a969c.png?1570474325,['2019'],,,,http://blox.is/,,,
Blu Health Co. Ltd,STAR helps you to understand the patterns of your emotions so you can improve your everyday mental health. It's the quantified inner-self®,United Kingdom,"Sports, fitness & wellness",https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/2d77b39e474806e525b73a90657c9b1483d6563e.png?1565035748,['2019'],https://www.linkedin.com/company/bluhealthco,https://www.facebook.com/bluhealthco,,https://www.bluhealth.life/,https://twitter.com/bluhealthco,,
Blue Twin Bit SRL,SOFTWARE COMPANY located in Eastern Europe. We master WEB PROGRAMMING and MOBILE APPS for different areas of activity.,Romania,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/9feac8b14b4cbde11b18b697cbff89aefc6992b1.png?1570449146,['2019'],,,,http://www.bluetwinbit.com/,,,
Bluevisor,"Korea Top #1 profit AI Wealth Management Platform for corporate, family offices and HNWIs",Republic of Korea,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/13b4a8c64849adf5722fb62f5e3408b84ecd044d.png?1538142251,['2019'],,,,https://www.bluevisor.kr/,,,
Boltia Servicios y Soluciones de Conectividad S.L.,"Boltia is a pocket-sized portable WiFi router, connecting to 4G LTE. Up to 10 devices at once. Simple, fast and secure internet.",Spain,Telecommunications & utilities,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/809d44cbbe587933c72f6ffdc3de8b25f3943658.png?1569926003,['2019'],https://www.linkedin.com/company/boltia,https://www.facebook.com/BoltiaWifi,,https://www.boltia.com/,,https://instagram.com/BoltiaWifi,
Bom Cupom,"We offer omnichannel discounts, aligning the advantages of offline and online. In one year, we reached 20 states with 100 franchises.",Brazil,Consumer goods,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/a641af5883e9b96edd9a1abd9ce9167b606f424d.png?1566828375,['2019'],https://www.linkedin.com/company/bom-cupom,https://www.facebook.com/bomcupombr,,https://www.bomcupom.com/,,https://instagram.com/bomcupom,
Bonako Games,"Bonako Games Arena, the future of African digital games. We are changing the rules of the video games market. Let’s make history together!",Cabo Verde,"Gaming, VR & AR",https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/2c6811b5776776a15da65d29a4315469c6909d33.png?1565779419,['2019'],,https://www.facebook.com/bgamesArena,,http://bga.bonako.com/,https://twitter.com/BonakoG,,
Boncode,Get in control; get insight; decide fact-based. Business improvement through continuous code analysis.,Netherlands,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/396a662c08fe0a7cf29a3577f50668643d39f24c.png?1571217931,['2019'],,,,https://bon-code.nl/,https://twitter.com/bon_nl,,
BonoVox LDA,Use Your Words,Portugal,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/4f712bee329a2f21e1de7da4f28f212638e07553.png?1567118208,['2019'],,,,https://www.bonovox.ai/,https://twitter.com/1BonoVox,,
Book A Corner,Market place whose mission is connecting brands with temporary commercial spaces through geo-localization data.,Spain,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/ee5f6abb051fa1f6ed32cc9c3f15b9be1514a93d.png?1571217304,['2019'],https://www.linkedin.com/company/19166754,https://www.facebook.com/bookacorner,,https://bookacorner.com/,https://twitter.com/bookacornerok,https://instagram.com/bookacorner,
Bookings Africa,BookingsAfrica is revolutionizing the way Africa works. It’s the first PanAfrican market place that connects the world to African talent.,Nigeria,Entertainment & media,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/9aecf35301909f67158050162866f038d623226e.png?1568804350,['2019'],https://www.linkedin.com/company/35324291/admin,https://www.facebook.com/bookingsafrica.co/?modal=admin_todo_tour,https://www.crunchbase.com/organization/bookings-africa,https://www.bookingsafrica.com/,https://twitter.com/BookingsAfrica,https://instagram.com/bookingsafrica,
BOTBASE,AUTOMATE WORKFLOWS & COMMUNICATION!,Austria,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/a48b19bc676516d8e1b6b05238f46fd440673099.png?1558443005,['2019'],https://www.linkedin.com/company/botbase,https://www.facebook.com/botbase.tech,,https://botbase.tech/,https://twitter.com/botbase_tech,,
BotsAndUs,"Autonomous Robotics and AI that revolutionise customer interactions and data capturing in dynamic, public spaces.",United Kingdom,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/f24ebdc7fe6a394ffe858ceca85059f73aead9cc.png?1571391665,['2019'],https://www.linkedin.com/company/bots-and-us,https://www.facebook.com/botsandus,,https://www.botsandus.com/,https://twitter.com/botsandus,https://instagram.com/bo_by_botsandus,
Bovertech,"Bover Tech is an ingenious System for event management, organizations of mass gathering, online tickets sales (RFID/NFC) & cashless…",Russia,Entertainment & media,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/801f321ede103300da4c5d028fd150f00d129516.png?1570960472,['2019'],,,,https://bover.tech/,https://twitter.com/boversystem,,
boxmis,"Boxmis makes logistics reliable with our mangament information system to Freight Forwarders providing tracking, rates and KPIs on real time.",United States,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/a37ec060c5d8913e6b3c25b0abf13c6a01cbb5d9.png?1565735385,['2019'],https://www.linkedin.com/company/33453281/admin,,https://www.crunchbase.com/organization/boxmis,http://www.boxmis.com/,https://twitter.com/boxmis,,
Brainalyzed,Enterprise AI platform that makes artificial swarm intelligence accessible for everyone.,Germany,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/5eb800531c416f24b9d86579d52645d23692b397.png?1568633687,['2019'],https://www.linkedin.com/company/brainalyzed,https://www.facebook.com/brainalyzed,https://www.crunchbase.com/organization/brainalyzed,https://brainalyzed.com/,https://twitter.com/brainalyzed,,https://angel.co/company/brainalyzed-finance
Brainhint,Implementors of AI systems based on an internally developed platform for automation of operational decision making in large…,Netherlands,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/b8649a7b4e480f9cd2b419ab2b511f111cf0e345.png?1565702820,['2019'],https://www.linkedin.com/company/brainhint,https://www.facebook.com/Brainhint-2291957544384177,,http://brainhint.com/,,,
Brainio,"Build lifelong knowledge, collaborate visually. Notes and mind maps combined to leverage your visual capabilities.",Czech Republic,Education,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/c7725d66f3464544c98c142a187febcb3fd1093b.png?1570026535,['2019'],https://www.linkedin.com/company/brainioapp,https://www.facebook.com/brainioapp,https://www.crunchbase.com/organization/brainio,https://brainio.com/,https://twitter.com/BrainioApp,https://instagram.com/brainioapp,https://angel.co/company/brainio
Brainrex,"Brainrex helps crypto companies at marking making, AML/KYC, sentiment analysis and blockchain monitoring.",Ireland,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/419014382509ef92bcce515bd87b0eeec3366860.png?1569273672,['2019'],https://www.linkedin.com/company/brainrex,https://www.facebook.com/brainrexAI,,https://brainrex.com/,https://twitter.com/brainrexAI,,https://angel.co/company/brainrex
Brandnew Tech,"We provide logos and printing designs to customers much easier, faster and cheaper with AI technology.",Republic of Korea,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/15789b311b5c94e6cc9085e2967ebabbeaa541d9.png?1571202897,['2019'],,https://www.facebook.com/vivivikcom,,https://www.vivivik.ai/,,https://instagram.com/vivivik.com_official,
BrandScout,The professional purchasing assistant and brand marketing platform for the global B2B consumer electronics market.,Spain,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/bb4d401e179ff7ee2fa73fc4b2748e644be11970.png?1570527372,['2019'],,,,https://yourbrandscout.com/,,,
Brandzledger,"Brandzledger is a blockchain-based, enterprise-grade offering of cloud services tailor-made for supply chain processes.",Italy,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/c8e9d4dcbadeab5c73f36a0e83108ccd420c1ce5.png?1566216996,['2019'],https://www.linkedin.com/company/ProsumeEnergy,,,https://www.brandzledger.com/,https://twitter.com/Brandzledger,,
